label,notes
dominant-ninth,28384244
dominant-ninth,2838424450
major-seventh,28394249
dominant,2838444855
minor-seventh,2838424347
major-seventh,28353944
suspended-fourth,28384245
minor-seventh,2838434754
suspended-fourth,28384145
minor-seventh,28384347
minor-11th,28384345
dominant,34444852
major-seventh,2839424447
half-diminished,28384346
minor-11th,28384345
major-seventh,2839475156
minor-11th,2838404345
major,34444852
major-seventh,28394447
diminished-seventh,28374346
minor-11th,28384345
dominant-ninth,2838424952
major-seventh,2839475156
dominant,28444853
major-seventh,28353944
minor-seventh,28353843
major-seventh,28353944
major-seventh,28353944
minor-seventh,2838434754
dominant,28384244
dominant-ninth,28384244
major-seventh,28353944
major-seventh,28353944
major-seventh,28353944
major-seventh,28353942
dominant-ninth,38485256
dominant,163538
dominant-ninth,28343842
dominant-ninth,28343842
dominant-ninth,28343842
dominant-ninth,28384244
major-seventh,163239
dominant-ninth,28384246
suspended-fourth,2838454954
dominant,28343841
dominant,364043
major-ninth,16394447
dominant,28384144
dominant,28384144
dominant,2838424649
minor-seventh,28384245
dominant,283848505253
dominant,28384144
dominant,28384144
dominant,28424446
dominant,28323541
major-seventh,28323439
dominant-ninth,2838424449
dominant-ninth,2838434448
dominant-13th,2838444952
minor-seventh,2838434752
dominant-ninth,2838424449
major-seventh,28394447
diminished,2837434649
dominant-13th,283854
dominant,28384749
major-seventh,28394447
dominant,2832384146
minor-seventh,192631353842
dominant,2838444749
major-seventh,284447
minor-seventh,28384346
minor-seventh,2831384245
dominant,2838444852
minor-seventh,31384245
dominant-13th,2838444953
minor-seventh,285255
dominant,3738424649
minor-seventh,40434752
dominant,2838494950525253
dominant,28384144
dominant,28384144
minor-seventh,28354043
dominant,28323541
major-seventh,28323439
dominant-ninth,2838424449
dominant-ninth,2838434448
minor-seventh,163840
dominant-ninth,26374246
dominant,28384447
major,2838444955
minor-sixth,16374247
minor-ninth,28313847
major-seventh,28323746
major-seventh,2839444651
minor-ninth,1626313849
minor-seventh,2838434550
minor-seventh,28313850
minor-seventh,2838435461
major-seventh,2832394758
major-seventh,2837445158
minor-seventh,263147
minor-seventh,2831383847
minor-seventh,2838435459
minor-seventh,2831384247
minor-ninth,2831384557
minor-seventh,2831384354
minor-ninth,2838434857
minor-ninth,313850
minor-ninth,2838434354
minor-ninth,2838434954
minor-ninth,263149
minor-ninth,2838434754
major-seventh,1625323942
minor-ninth,1626313847
minor-ninth,2831384249
major-seventh,28475156
minor-seventh,2831384247
minor-seventh,28343842
major-seventh,28475156
minor-seventh,2831384247
dominant,38444954
minor-seventh,28475055
dominant,28394447
dominant-13th,32384249
dominant-ninth,33384247
minor-seventh,40464955
minor-seventh,40475055
dominant-ninth,32384247
dominant,28364044
minor-seventh,28384246
major-seventh,28444751
major-seventh,28444751
minor,283538475055
dominant-ninth,2838424450
minor-ninth,2831353842
suspended-fourth,283842454952
dominant,284449
dominant,2838444952
dominant,284449
dominant,2838444952
dominant,284449
dominant,2838424649
minor-seventh,284347
minor-seventh,284347
minor-seventh,2831353843
dominant,2838414452
minor-seventh,2838434752
dominant-13th,283838414449
dominant,284449
dominant,2838444952
dominant,284449
dominant,2838424649
